time,cpu_usage,ram_usage
1637517172,0.279398,818835456.0
1637517184,0.279398,828325888.0
1637517195,0.309064,828325888.0
1637517207,0.431015,427610112.0
1637517219,0.351431,435568640.0
1637517231,0.482878,442458112.0
1637517243,0.482878,447983616.0
1637517258,0.467999,453046272.0
1637517270,0.513436,462041088.0
1637517282,0.513436,469843968.0
1637517301,0.641961,478875648.0
1637517314,0.917346,487313408.0
1637517327,0.539692,488112128.0
1637517541,0.034883,560898048.0
1637517551,0.0,625639424.0
1637517562,0.06185,660553728.0
1637517573,0.065539,724955136.0
1637517583,0.065539,766676992.0
1637517595,0.109229,867434496.0
1637517606,0.290253,894242816.0
1637517617,0.308133,898727936.0
1637517628,0.308133,417607680.0
1637517834,0.010355,493432832.0
1637517845,0.010355,558116864.0
1637517855,0.050435,602136576.0
1637517866,0.049776,637075456.0
1637517878,0.094148,708816896.0
1637517889,0.072029,758853632.0
1637517901,0.273475,814510080.0
1637517912,0.362279,834654208.0
1637517923,0.322346,835657728.0
1637517935,0.392521,432078848.0
1637517947,0.400617,436187136.0
1637517961,0.338694,441462784.0
1637517974,0.449489,448577536.0
1637517987,0.449489,455270400.0
1637518004,0.564333,461942784.0
1637518016,0.585883,470253568.0
1637518029,0.385326,470921216.0
1637518240,0.03676,543911936.0
1637518251,0.049076,608702464.0
1637518261,0.063548,643276800.0
1637518272,0.050582,707952640.0
1637518283,0.050582,749731840.0
1637518294,0.082694,855568384.0
1637518306,0.288742,872628224.0
1637518317,0.243561,881635328.0
1637518328,0.247077,421384192.0
1637518340,0.260661,426340352.0
1637518352,0.410276,433434624.0
1637518363,0.410276,438415360.0
1637518375,0.45045,446918656.0
1637518388,0.466844,452792320.0
1637518404,0.565603,459296768.0
1637518416,0.587897,468893696.0
1637518430,0.587897,476819456.0
1637518447,0.554636,535060480.0
1637518469,0.497138,537960448.0
1637518680,0.050667,610938880.0
1637518690,0.079965,675573760.0
1637518701,0.055255,710266880.0
1637518712,0.042366,774901760.0
1637518722,0.042366,816599040.0
1637518734,0.105164,922456064.0
1637518745,0.299255,943472640.0
1637518756,0.407103,943472640.0
1637518768,0.407103,420491264.0
1637518779,0.320745,431931392.0
1637518791,0.343215,436797440.0
1637518803,0.48702,442642432.0
1637518816,0.457118,449708032.0
1637518829,0.431329,455831552.0
1637518845,0.550308,462045184.0
1637518858,0.625758,471486464.0
1637518871,0.45886,479604736.0
1637518891,0.318735,534282240.0
1637518910,0.603046,544337920.0
1637518931,0.645939,552329216.0
1637518953,0.790469,563875840.0
1637518973,0.560298,574369792.0
1637518995,0.560298,586076160.0
1637519019,0.87021,598179840.0
1637519039,0.702864,611667968.0
1637519061,0.81736,624152576.0
1637519084,1.172377,638242816.0
1637519105,0.820227,652062720.0
1637519130,1.182176,668540928.0
1637519155,0.971007,683212800.0
1637519183,1.103505,698421248.0
1637519212,0.91658,715907072.0
1637519242,1.005953,733290496.0
1637519277,0.76382,749649920.0
1637519310,0.917787,769380352.0
1637519348,0.889226,788365312.0
1637519387,1.149135,806309888.0
1637519428,0.950943,826920960.0
1637519471,0.911427,847278080.0
1637519517,1.20392,871407616.0
1637519565,1.274933,892407808.0
1637519614,0.973505,915476480.0
1637519667,0.930466,939352064.0
1637519722,0.943214,962310144.0
1637519780,1.211486,987283456.0
1637519840,0.956352,1011490816.0
1637519904,1.124264,1039253504.0
1637519969,1.082025,1065263104.0
1637520038,1.039188,1093726208.0
1637520110,1.042645,1121525760.0
1637520183,1.154031,1151377408.0
1637520261,1.245009,1180651520.0
1637520341,1.182653,1211330560.0
1637521254,0.022277,1496424448.0
1637521265,0.090333,1559658496.0
1637521275,0.090333,1594560512.0
1637521286,0.08676,1659187200.0
1637521297,0.010803,1700823040.0
1637521308,0.02725,1806602240.0
1637521319,0.236801,1827864576.0
1637521331,0.342725,1839448064.0
1637521343,0.342725,1839448064.0
1637521354,0.30306,426782720.0
1637521366,0.43038,437616640.0
1637521378,0.43038,442728448.0
1637521390,0.390656,448884736.0
1637521402,0.390656,455925760.0
1637521416,0.376247,461287424.0
1637521428,0.519745,470790144.0
1637521441,0.519745,478724096.0
1637521459,0.513106,487014400.0
1637521480,0.522376,558555136.0
1637521502,0.509982,567275520.0
1637521523,0.586924,578068480.0
1637521545,0.578994,580050944.0
1637521747,0.009372,655953920.0
1637521758,0.009372,720498688.0
1637521768,0.010592,764518400.0
1637521779,0.010592,797859840.0
1637521790,0.007745,797859840.0
1637521993,0.008291,293961728.0
1637522003,0.008291,358383616.0
1637522014,0.017177,402354176.0
1637522025,0.017177,435789824.0
1637522035,0.157403,524402688.0
1637522046,0.157403,574582784.0
1637522058,0.245596,623960064.0
1637522070,0.250552,634355712.0
1637522082,0.381705,634355712.0
1637522093,0.330797,433090560.0
1637522105,0.330797,437645312.0
1637522117,0.583738,444137472.0
1637522128,0.263243,449150976.0
1637522143,0.490113,455553024.0
1637522155,0.469228,463843328.0
1637522167,0.469228,471134208.0
1637522186,0.757755,481558528.0
1637522199,0.432114,549134336.0
1637522211,0.46443,559714304.0
1637522229,0.654346,566599680.0
1637522251,0.493648,577449984.0
1637522273,0.730803,588087296.0
1637522293,0.631393,599732224.0
1637522317,0.811668,610037760.0
1637522338,0.717348,623931392.0
1637522359,0.745275,634753024.0
1637522382,0.829995,649732096.0
1637522404,0.821799,663162880.0
1637522428,0.962796,679542784.0
1637522454,1.118625,694304768.0
1637522481,1.151335,709218304.0
1637522510,0.878205,726822912.0
1637522541,1.020413,744034304.0
1637522576,1.148264,761126912.0
1637522610,0.868326,781242368.0
1637522648,1.155899,799068160.0
1637522686,1.304002,817434624.0
1637522728,1.09689,838156288.0
1637522772,0.920013,858628096.0
1637522819,1.034512,882286592.0
1637522866,1.200081,902852608.0
1637522917,1.201378,925810688.0
1637522971,0.811476,949055488.0
1637523026,0.862745,972525568.0
1637523085,1.009272,998002688.0
1637523147,0.838214,1022701568.0
1637523210,1.048608,1049219072.0
1637523277,1.141854,1075310592.0
1637523346,1.055051,1103073280.0
1637523418,1.126841,1131249664.0
1637523493,1.063437,1160867840.0
1637523571,1.220654,1190002688.0
1637523652,1.098184,1221595136.0
1637523736,1.163403,1252233216.0
1637523825,1.07945,1283592192.0
1637524540,0.049129,1504735232.0
1637524550,0.100622,1579012096.0
1637524561,0.100622,1579012096.0
1637524572,0.031954,1668804608.0
1637524582,0.005763,1710555136.0
1637524593,0.137025,1816346624.0
1637524605,0.241542,1839144960.0
1637524616,0.345029,1848188928.0
1637524628,0.345029,1848164352.0
1637524833,0.007934,492302336.0
1637524843,0.060709,556965888.0
1637524854,0.060709,556965888.0
1637525057,0.008241,216391680.0
1637525067,0.008428,281280512.0
1637525078,0.012331,325222400.0
1637525088,0.012331,358588416.0
1637525099,0.008148,447324160.0
1637525110,0.100251,497377280.0
1637525121,0.311945,546066432.0
1637525133,0.354331,554438656.0
1637525145,0.316596,556892160.0
1637525156,0.402825,425029632.0
1637525168,0.345962,437014528.0
1637525180,0.363694,442904576.0
1637525192,0.432847,448270336.0
1637525206,0.275338,453480448.0
1637525218,0.575502,462188544.0
1637525231,0.440726,469635072.0
1637525249,0.67594,479645696.0
1637525262,0.777794,547356672.0
1637525275,0.532492,557596672.0
1637525574,0.0,634626048.0
1637525584,0.008222,634626048.0
1637525595,0.076377,184406016.0
1637525605,0.106655,217845760.0
1637525616,0.097663,306520064.0
1637525627,0.097663,356786176.0
1637525638,0.249384,407494656.0
1637525649,0.249384,415125504.0
1637525661,0.249257,415125504.0
1637525862,0.012204,490807296.0
1637525872,0.012204,555470848.0
1637525883,0.025937,599465984.0
1637525894,0.025937,632823808.0
1637525905,0.133773,721633280.0
1637525916,0.133773,771833856.0
1637525927,0.246232,822231040.0
1637525939,0.246761,830865408.0
1637525950,0.258563,830865408.0
1637525962,0.258563,421322752.0
1637526164,0.007442,497348608.0
1637526306,0.362938,268435456.0
1637526370,0.346587,268419072.0
1637526456,0.406593,268435456.0
1637526543,0.252784,268423168.0
1637526944,0.067665,344371200.0
1637526955,0.073069,408985600.0
1637526965,0.082514,452837376.0
1637526976,0.082514,486215680.0
1637526987,0.0,290897920.0
1637526998,0.0,341123072.0
1637527009,0.236238,407752704.0
1637527021,0.330443,416141312.0
1637527033,0.296293,421216256.0
1637527044,0.383766,431882240.0
1637527056,0.383766,435015680.0
1637527071,0.341211,440979456.0
1637527083,0.424077,449462272.0
1637527095,0.424077,454176768.0
1637527107,0.641506,461836288.0
1637527406,0.049352,537399296.0
1637527416,0.112828,140361728.0
1637527427,0.046018,184389632.0
1637527437,0.009317,217698304.0
1637527448,0.125477,306204672.0
1637527459,0.125477,356368384.0
1637527470,0.280498,401920000.0
1637527482,0.355813,416755712.0
1637527494,0.332083,420560896.0
1637527505,0.359332,429490176.0
1637527517,0.416221,436756480.0
1637527529,0.345736,442466304.0
1637527541,0.376154,448163840.0
1637527555,0.597655,453095424.0
1637527567,0.266853,453918720.0
1637527769,0.008261,529702912.0
1637527780,0.056531,594411520.0
1637527790,0.056531,638439424.0
1637527801,0.158262,671731712.0
1637527812,0.007459,760795136.0
1637527823,0.010646,810635264.0
1637527836,0.283667,855437312.0
1637527847,0.240819,864837632.0
1637528044,0.035343,483332096.0
1637528055,0.079455,551378944.0
1637528065,0.079455,576389120.0
1637528076,0.06674,628797440.0
1637528087,0.06674,716890112.0
1637528098,0.023284,767389696.0
1637528110,0.248272,818466816.0
1637528121,0.358346,827404288.0
1637528133,0.449213,832495616.0
1637528144,0.317811,833499136.0
1637528156,0.317811,436449280.0
1637528168,0.406676,442847232.0
1637528181,0.406676,442847232.0
1637528387,0.032031,518897664.0
1637528397,0.053833,583520256.0
1637528408,0.053833,627609600.0
1637528419,0.045364,661131264.0
1637528430,0.045364,734105600.0
1637528441,0.020276,784285696.0
1637528452,0.234107,850767872.0
1637528463,0.234107,850767872.0
1637528663,0.030933,484528128.0
1637528674,0.030933,548687872.0
1637528684,0.0,573726720.0
1637528695,0.0,625917952.0
1637528706,0.08463,667652096.0
1637528717,0.095027,764825600.0
1637528729,0.289079,817623040.0
1637528740,0.289079,821997568.0
1637528752,0.409052,828141568.0
1637528764,0.315661,431218688.0
1637528775,0.315661,436281344.0
1637528787,0.485605,442667008.0
1637528800,0.368487,448024576.0
1637528816,0.592072,453378048.0
1637528828,0.570027,462606336.0
1637528841,0.457664,469233664.0
1637528858,0.580263,479903744.0
1637528871,0.378451,544677888.0
1637528885,0.608154,556380160.0
1637528902,0.59421,565370880.0
1637528924,0.55156,575565824.0
1637528946,0.768525,585048064.0
1637528966,0.673847,596959232.0
1637528989,0.583056,607764480.0
1637529011,0.823066,620519424.0
1637529032,0.843304,632467456.0
1637529054,0.848678,647720960.0
1637529077,0.86318,661004288.0
1637529101,0.709877,676642816.0
1637529128,1.05252,691634176.0
1637529155,1.331783,706207744.0
1637529184,0.972254,723845120.0
1637529215,0.695366,741269504.0
1637529249,1.189915,758779904.0
1637529283,0.907173,778637312.0
1637529321,1.329945,796459008.0
1637529360,1.33828,815325184.0
1637529401,0.720829,835825664.0
1637529445,1.208045,856199168.0
1637529490,1.161443,880263168.0
1637529538,0.972715,900726784.0
1637529590,0.842199,924168192.0
1637529643,1.00279,947380224.0
1637529699,1.179378,970604544.0
1637529756,1.19169,995696640.0
1637529818,1.102814,1020432384.0
1637529881,0.966314,1047564288.0
1637529947,1.104806,1073537024.0
1637530016,1.293845,1101283328.0
1637530088,1.083518,1129578496.0
1637530163,1.153159,1159200768.0
1637530571,1.241502,1288802304.0
1637531282,0.0,1509601280.0
1637531293,0.0,1574490112.0
1637531303,0.0,1609113600.0
1637531314,0.0,1642557440.0
1637531325,0.0,1715539968.0
1637531336,0.075528,1765720064.0
1637531347,0.286219,1844981760.0
1637531359,0.364331,1854496768.0
1637531370,0.364331,1858555904.0
1637531382,0.515102,1858555904.0
1637531393,0.254644,433106944.0
1637531406,0.362207,438976512.0
1637531418,0.491443,447246336.0
1637531430,0.491443,453255168.0
1637531443,0.663046,461385728.0
1637531457,0.497046,470102016.0
1637531471,0.497046,477982720.0
1637531492,0.741076,549289984.0
1637531513,0.484681,558862336.0
1637531534,0.491415,567410688.0
1637531556,0.497727,576774144.0
1637531578,0.677337,588845056.0
1637531598,0.670734,600797184.0
1637531622,0.756741,612159488.0
1637531642,0.862726,626245632.0
1637531664,0.833349,636792832.0
1637531688,0.757629,651636736.0
1637531709,0.905166,664764416.0
1637531733,1.033302,682590208.0
1637531759,1.069992,695406592.0
1637531787,1.200251,710492160.0
1637531816,1.022737,728760320.0
1637531847,1.102136,745164800.0
1637531882,0.872912,762425344.0
1637531916,0.847968,782249984.0
1637531954,1.043212,800776192.0
1637531993,1.321819,818819072.0
1637532034,0.87021,838991872.0
1637532078,0.990411,860180480.0
1637532125,1.186178,883507200.0
1637532172,1.067058,904404992.0
1637532223,1.18815,927223808.0
1637532276,0.765701,950697984.0
1637532332,1.158899,973963264.0
1637532391,1.153986,999071744.0
1637532453,0.99192,1024004096.0
1637532517,0.867374,1050902528.0
1637532584,1.011355,1076957184.0
1637532653,1.130817,1105145856.0
1637532953,1.125865,1200128000.0
1637533952,0.009114,1519812608.0
1637533963,0.009114,1584611328.0
1637533973,0.022884,1628475392.0
1637533984,0.022884,1661792256.0
1637533995,0.075326,1750609920.0
1637534006,0.086859,1820962816.0
1637534018,0.338658,1851641856.0
1637534030,0.238928,1851641856.0
1637534227,0.0,480399360.0
1637534237,0.0,548409344.0
1637534248,0.050082,592338944.0
1637534258,0.050082,625696768.0
1637534269,0.001187,667267072.0
1637534280,0.111041,764534784.0
1637534291,0.243953,820236288.0
1637534303,0.388993,824291328.0
1637534314,0.246496,828932096.0
1637534326,0.269656,828932096.0
1637534338,0.322798,433623040.0
1637534351,0.367076,440025088.0
1637534364,0.432654,446038016.0
1637534571,0.032402,522444800.0
1637534581,0.008015,586932224.0
1637534592,0.0,630853632.0
1637534603,0.0,664297472.0
1637534613,0.010392,753098752.0
1637534624,0.010392,803348480.0
1637534636,0.267453,847446016.0
1637534647,0.275432,862982144.0
1637534659,0.275432,867749888.0
1637534670,0.33184,867749888.0
1637534682,0.355179,433381376.0
1637534694,0.371434,438853632.0
1637534706,0.371434,438853632.0
1637534901,0.031131,514686976.0
1637534912,0.0,579284992.0
1637534922,0.023719,623472640.0
1637534933,0.023719,656658432.0
1637534944,0.08925,745504768.0
1637534955,0.107691,795475968.0
1637534967,0.313432,850780160.0
1637534978,0.249363,855097344.0
1637534990,0.250612,860078080.0
1637535001,0.398811,860078080.0
1637535013,0.453206,436371456.0
1637535025,0.426755,441995264.0
1637535037,0.426755,442159104.0
1637535235,0.0,514547712.0
1637535245,0.060044,582475776.0
1637535255,0.042789,607698944.0
1637535266,0.094681,659992576.0
1637535277,0.094681,748830720.0
1637535288,0.055792,798887936.0
1637535299,0.314669,853893120.0
1637535311,0.314669,853893120.0
1637535508,0.043483,487399424.0
1637535518,0.061229,552112128.0
1637535529,0.061229,596099072.0
1637535540,0.020291,629547008.0
1637535551,0.142596,718602240.0
1637535562,0.007075,768483328.0
1637535573,0.247392,821964800.0
1637535584,0.247392,821964800.0
1637535781,0.026912,486080512.0
1637535792,0.0,550846464.0
1637535802,0.020059,594710528.0
1637535813,0.020059,628166656.0
1637535824,0.04376,716972032.0
1637535835,0.04376,767029248.0
1637535846,0.236528,816934912.0
1637535857,0.247175,822894592.0
1637536050,0.045274,485199872.0
1637536061,0.091197,553422848.0
1637536072,0.016833,597409792.0
1637536082,0.016833,630669312.0
1637536093,0.045694,719396864.0
1637536104,0.045694,769617920.0
1637536116,0.405742,818618368.0
1637536127,0.405742,830652416.0
1637536139,0.244576,835321856.0
1637536150,0.244576,835321856.0
1637536163,0.411152,438820864.0
1637536174,0.3844,442896384.0
1637536186,0.399273,448266240.0
1637536198,0.381083,457322496.0
1637536211,0.381083,463081472.0
1637536226,0.627494,471371776.0
1637536239,0.567052,482283520.0
1637536251,0.567052,536698880.0
1637536269,0.506407,536702976.0
1637536291,0.488977,536702976.0
1637536313,0.668064,536702976.0
1637536334,0.605957,535060480.0
1637536356,0.625945,536498176.0
1637536377,0.785851,535371776.0
1637536723,0.386194,268382208.0
1637536781,0.359348,268419072.0
1637536975,0.053236,341037056.0
1637536985,0.077902,408940544.0
1637536996,0.055688,434204672.0
1637537006,0.0,486342656.0
1637537018,0.083721,575279104.0
1637537029,0.06284,625197056.0
1637537040,0.306901,676311040.0
1637537051,0.368096,684494848.0
1637537063,0.368096,689152000.0
1637537074,0.325933,689152000.0
1637537088,0.459732,433860608.0
1637537100,0.30206,439148544.0
1637537113,0.404326,445755392.0
1637537125,0.419343,452939776.0
1637537138,0.526011,458866688.0
1637537152,0.42661,467271680.0
1637537165,0.562397,476946432.0
1637537178,0.607797,545099776.0
1637537197,0.693473,555491328.0
1637537217,0.591398,564457472.0
1637537430,0.054198,642084864.0
1637537441,0.07965,706662400.0
1637537451,0.069734,741249024.0
1637537462,0.069734,774623232.0
1637537473,0.054536,847638528.0
1637537484,0.082553,909148160.0
1637537495,0.23748,967647232.0
1637537507,0.278775,977739776.0
1637537700,0.054187,483946496.0
1637537710,0.070676,551976960.0
1637537721,0.045321,577368064.0
1637537731,0.03183,629235712.0
1637537742,0.070261,718196736.0
1637537754,0.049556,769630208.0
1637537765,0.332509,823001088.0
1637537776,0.332509,824217600.0
1637537979,0.01024,488710144.0
1637537989,0.01024,553320448.0
1637538000,0.070638,597426176.0
1637538011,0.087687,631009280.0
1637538022,0.141108,719769600.0
1637538033,0.10903,769896448.0
1637538045,0.239447,818036736.0
1637538056,0.351106,831668224.0
1637538068,0.373284,834224128.0
1637538080,0.276861,427896832.0
1637538375,0.037654,504594432.0
1637538386,0.071566,504238080.0
1637538396,0.081069,184479744.0
1637538407,0.008176,217964544.0
1637538418,0.009956,306528256.0
1637538429,0.009956,356577280.0
1637538440,0.290163,406065152.0
1637538451,0.356726,415801344.0
1637538463,0.375343,420855808.0
1637538475,0.332105,426160128.0
1637538486,0.403337,433336320.0
1637538498,0.328484,439078912.0
1637538510,0.328484,444923904.0
1637538525,0.59099,449732608.0
1637538537,0.556666,458870784.0
1637538550,0.434949,465645568.0
1637538568,0.520671,476626944.0
1637538589,0.574638,539758592.0
1637538610,0.495175,551251968.0
1637538631,0.521209,560582656.0
1637538653,0.580498,571936768.0
1637538674,0.536627,581296128.0
1637538696,0.677597,594210816.0
1637538717,0.63283,604413952.0
1637538740,0.673481,617644032.0
1637538761,0.695685,629940224.0
1637538784,0.982576,644087808.0
1637538807,0.824544,657399808.0
1637538830,0.743578,672661504.0
1637538856,0.882989,687321088.0
1637538884,0.955601,702386176.0
1637538913,0.89094,720596992.0
1637538945,0.847812,736940032.0
1637538979,0.860869,754163712.0
1637539014,1.099107,773349376.0
1637539051,1.13406,792743936.0
1637539089,0.982352,810639360.0
1637539130,0.901668,830279680.0
1637539174,1.071584,851308544.0
1637539220,1.191584,873660416.0
1637539267,1.234849,895983616.0
1637539317,1.285875,918577152.0
1637539370,0.84473,942374912.0
1637539425,1.199407,965603328.0
1637539483,1.19217,990785536.0
1637539544,1.037204,1016836096.0
1637539608,0.910805,1042952192.0
1637539807,1.25012,1104797696.0
1637539878,1.162672,1131757568.0
1637539954,1.019223,1161945088.0
1637540357,1.174653,1292070912.0
1637541064,0.036125,1516236800.0
1637541075,0.092626,1580883968.0
1637541085,0.092626,1624801280.0
1637541096,0.0,1624801280.0
1637541107,0.054278,1746907136.0
1637541118,0.0,1797033984.0
1637541131,0.292365,1846259712.0
1637541142,0.397996,1857277952.0
1637541154,0.316243,1861869568.0
1637541165,0.250292,1861869568.0
1637541360,0.040419,495833088.0
1637541370,0.040419,563724288.0
1637541381,0.0,563724288.0
1637541391,0.090808,641138688.0
1637541402,0.0,682860544.0
1637541413,0.0,780165120.0
1637541424,0.233362,828121088.0
1637541436,0.296095,838975488.0
1637541447,0.2472,843948032.0
1637541459,0.274475,843948032.0
1637541472,0.400838,437088256.0
1637541484,0.420267,442593280.0
1637541496,0.420267,447483904.0
1637541509,0.385312,455397376.0
1637541521,0.408644,460673024.0
1637541536,0.408644,469254144.0
1637541548,0.636878,481148928.0
1637541561,0.636878,545669120.0
1637541580,0.751923,558256128.0
1637541600,0.52215,565252096.0
1637541623,0.57667,577892352.0
1637541644,0.632999,587657216.0
1637541665,0.558902,599109632.0
1637541687,0.833015,610267136.0
1637541709,0.806693,623308800.0
1637541731,0.724639,635191296.0
1637541753,0.955469,648826880.0
1637541777,0.805338,662872064.0
1637541801,0.856607,678068224.0
1637541828,0.879873,692793344.0
1637541856,1.16984,707424256.0
1637541885,0.779565,725458944.0
1637541918,0.867918,742199296.0
1637541952,0.900216,759754752.0
1637541988,0.829437,777207808.0
1637542026,1.215409,798134272.0
1637542065,1.207938,816234496.0
1637542107,0.784268,836722688.0
1637542152,0.789369,857468928.0
1637542198,1.082281,878411776.0
1637542247,1.027955,901685248.0
1637542298,1.077705,924631040.0
1637542351,0.838548,948666368.0
1637542409,0.985193,971018240.0
1637542590,1.039474,1026985984.0
1637542654,1.07601,1053659136.0
1637542859,1.064448,1114968064.0
1637543156,1.131118,1209536512.0
1637544163,0.003635,1527459840.0
1637544173,0.008386,1601830912.0
1637544183,0.008386,1626824704.0
1637544194,0.060472,1691545600.0
1637544205,0.060472,1733251072.0
1637544216,0.179531,1839276032.0
1637544228,0.242901,1863294976.0
1637544239,0.250263,1872310272.0
1637544251,0.350012,1875771392.0
1637544262,0.350012,1875771392.0
1637544274,0.338725,436412416.0
1637544286,0.338725,441208832.0
1637544298,0.347896,449048576.0
1637544311,0.39269,454447104.0
1637544326,0.39269,462106624.0
1637544621,0.019928,538726400.0
1637544632,0.019928,538726400.0
1637544642,0.020312,184221696.0
1637544653,0.020312,217694208.0
1637544664,0.054154,306520064.0
1637544675,0.054154,356564992.0
1637544687,0.295269,412299264.0
1637544698,0.2499,416645120.0
1637544709,0.2499,421117952.0
1637544721,0.355766,426590208.0
1637544733,0.355766,436625408.0
1637544745,0.462622,442785792.0
1637544757,0.462622,448466944.0
1637544773,0.547532,453750784.0
1637544785,0.440256,462761984.0
1637544798,0.521236,470192128.0
1637545004,0.035614,546287616.0
1637545014,0.035614,613093376.0
1637545025,0.0,638242816.0
1637545035,0.061614,690331648.0
1637545046,0.061614,732012544.0
1637545057,0.078394,829239296.0
1637545068,0.304135,885047296.0
1637545080,0.304135,888844288.0
1637545091,0.42687,893992960.0
1637545103,0.272088,894574592.0
1637545115,0.272088,434085888.0
1637545314,0.00289,510087168.0
1637545325,0.00289,574726144.0
1637545335,0.054124,599941120.0
1637545346,0.054124,652242944.0
1637545357,0.087339,741117952.0
1637545368,0.041576,791330816.0
1637545380,0.282939,844369920.0
1637545391,0.327928,848412672.0
1637545403,0.327928,855085056.0
1637545414,0.239582,855085056.0
1637545610,0.036445,492994560.0
1637545621,0.081309,561016832.0
1637545631,0.024579,604962816.0
1637545642,0.024579,638558208.0
1637545653,0.06427,727113728.0
1637545664,0.06427,777326592.0
1637545675,0.319303,830062592.0
1637545687,0.319303,836091904.0
1637545699,0.263408,836091904.0
1637545897,0.004151,491319296.0
1637545907,0.007527,555995136.0
1637545917,0.01385,600018944.0
1637545928,0.01385,633229312.0
1637545939,0.046606,721678336.0
1637545950,0.046606,771801088.0
1637545962,0.375811,828375040.0
1637545973,0.256789,831881216.0
1637545985,0.252334,836886528.0
1637545997,0.374973,428064768.0
1637546009,0.374973,431779840.0
1637546021,0.502481,438444032.0
1637546034,0.502481,444424192.0
1637546049,0.598012,449945600.0
1637546062,0.574665,459120640.0
1637546075,0.383687,466235392.0
1637546092,0.515251,506925056.0
1637546113,0.542539,518701056.0
1637546318,0.005738,596185088.0
1637546329,0.005738,660750336.0
1637546339,0.053988,705015808.0
1637546350,0.061589,738148352.0
1637546361,0.091809,779829248.0
1637546372,0.058725,877039616.0
1637546383,0.288344,932368384.0
1637546394,0.288344,936472576.0
1637546406,0.44227,941010944.0
1637546417,0.44227,949395456.0
1637546430,0.291763,950267904.0
1637546442,0.466183,440389632.0
1637546454,0.387669,445661184.0
1637546466,0.619336,452501504.0
1637546479,0.293398,459726848.0
1637546493,0.529758,467968000.0
1637546506,0.542769,477708288.0
1637546519,0.542769,536858624.0
1637546538,0.647051,546721792.0
1637546558,0.602521,554606592.0
1637546580,0.627898,564797440.0
1637546601,0.53381,574894080.0
1637546623,0.69916,588881920.0
1637546644,0.762153,598761472.0
1637546666,0.688241,613670912.0
1637546689,0.865294,626286592.0
1637546711,0.758567,640040960.0
1637546734,1.004915,653979648.0
1637546758,0.964137,669999104.0
1637546785,1.044669,684142592.0
1637546813,1.074795,699338752.0
1637546842,0.944608,717135872.0
1637546873,1.033898,733966336.0
1637546908,1.032939,750727168.0
1637546943,0.985602,770195456.0
1637546981,1.188685,789463040.0
1637547020,1.20159,805122048.0
1637547062,0.84412,805228544.0
1637547106,0.801269,804720640.0
1637547153,1.009407,805060608.0
1637547201,1.294076,805154816.0
1637547252,1.11634,805138432.0
1637547306,0.806989,805240832.0
1637547362,1.141257,805240832.0
1637547421,1.133546,804851712.0
1637547483,1.138803,805048320.0
1637547547,0.898914,804827136.0
1637547614,0.992534,805236736.0
1637547904,1.058597,805212160.0
1637548408,1.154559,805085184.0
1637549029,0.0,878100480.0
1637549040,0.067429,942813184.0
1637549050,0.067429,977469440.0
1637549061,0.060046,1010851840.0
1637549324,0.005285,493211648.0
1637549469,0.459434,268419072.0
1637549558,0.336509,271843328.0
1637549752,0.003564,347492352.0
1637549763,0.002607,412250112.0
1637549773,0.019287,456232960.0
1637549784,0.019287,489631744.0
1637549795,0.074929,578400256.0
1637549806,0.090089,628604928.0
1637549819,0.255565,681635840.0
1637549830,0.255565,687280128.0
1637549841,0.327854,692994048.0
1637549853,0.448738,692994048.0
1637549865,0.371944,436867072.0
1637549878,0.26433,438673408.0
1637550075,0.042575,511242240.0
1637550085,0.049693,579256320.0
1637550096,0.046318,604495872.0
1637550107,0.046318,656617472.0
1637550118,0.052236,745336832.0
1637550130,0.052236,795275264.0
1637550141,0.438156,849231872.0
1637550153,0.245788,849231872.0
1637550351,0.036881,482861056.0
1637550361,0.042218,550952960.0
1637550372,0.021136,594939904.0
1637550383,0.021136,628256768.0
1637550393,0.063374,716992512.0
1637550405,0.063374,767115264.0
1637550417,0.246446,822730752.0
1637550428,0.246446,827396096.0
1637550440,0.247713,832827392.0
1637550453,0.488226,832827392.0
1637550465,0.274113,436310016.0
1637550477,0.599841,442290176.0
1637550490,0.251143,447270912.0
1637550504,0.608205,454770688.0
1637550517,0.574272,462024704.0
1637550530,0.337746,468967424.0
1637550546,0.613347,478453760.0
1637550570,0.476674,532725760.0
1637550589,0.522506,543473664.0
1637550611,0.509142,551354368.0
1637550633,0.794367,564121600.0
1637550654,0.644473,573206528.0
1637550675,0.654493,585564160.0
1637550698,0.776259,597041152.0
1637550721,0.794956,610074624.0
1637550745,0.901609,622227456.0
1637550770,0.871166,637509632.0
1637550795,0.940343,652017664.0
1637550826,0.939844,667918336.0
1637550881,0.866851,684806144.0
1637550938,0.902772,702201856.0
1637550975,0.937568,720781312.0
1637551043,0.883912,740294656.0
1637551113,0.843761,760946688.0
1637551188,0.832455,784019456.0
1637551266,0.902181,806150144.0
1637551352,0.925006,829726720.0
1637551437,0.8111,852680704.0
1637551533,0.893954,877342720.0
1637551627,0.903558,903176192.0
1637551732,0.856351,931913728.0
1637552020,0.925293,1010954240.0
1637552211,0.927798,1067610112.0
1637553819,0.005211,1526865920.0
1637553830,0.003785,1591603200.0
1637553840,0.061452,1635450880.0
1637553851,0.077865,1668755456.0
1637553862,0.231096,1757822976.0
1637553873,0.007992,1807900672.0
1637553886,0.276263,1862488064.0
1637553898,0.451455,1867460608.0
